,location_key,date,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
152,GB_UKG,2020-06-01,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,123.0,6.0,23196.0,4281.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,17.611111,8.840278,23.666667,0.0,0.0,7.527778,51.708826
153,GB_UKG,2020-06-02,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,126.0,19.0,23322.0,4300.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,17.743056,8.881944,24.409722,0.0,0.0,6.958333,49.488016
154,GB_UKG,2020-06-03,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,127.0,11.0,23449.0,4311.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,13.215278,10.256944,16.076389,0.254,0.0,10.013889,80.996018
155,GB_UKG,2020-06-04,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,136.0,8.0,23585.0,4319.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,10.972222,7.840278,14.361111,2.757714,0.0,7.430556,78.851344
156,GB_UKG,2020-06-05,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,101.0,16.0,23686.0,4335.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,11.645833,8.402778,15.888889,1.100667,0.0,4.083333,60.409593
157,GB_UKG,2020-06-06,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,78.0,8.0,23764.0,4343.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,10.777778,6.458333,15.798611,1.354667,0.0,6.347222,74.162167
158,GB_UKG,2020-06-07,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,65.0,10.0,23829.0,4353.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,12.416667,7.1875,16.381944,1.705429,0.0,8.527778,77.602911
159,GB_UKG,2020-06-08,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,118.0,13.0,23947.0,4366.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,12.820988,8.141975,17.216049,1.185333,0.0,7.118056,68.80848
160,GB_UKG,2020-06-09,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,102.0,9.0,24049.0,4375.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.271605,9.425926,18.395062,0.0,0.0,6.537037,59.838944
161,GB_UKG,2020-06-10,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,92.0,6.0,24141.0,4381.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,12.888889,10.618056,15.861111,0.580571,0.0,8.958333,77.085945
162,GB_UKG,2020-06-11,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,92.0,2.0,24233.0,4383.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,13.055556,10.986111,17.444444,2.116667,0.0,10.298611,83.474395
163,GB_UKG,2020-06-12,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,79.0,7.0,24312.0,4390.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.090278,11.805556,18.736111,1.669143,0.0,12.756944,86.267605
164,GB_UKG,2020-06-13,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,85.0,4.0,24397.0,4394.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,17.54321,12.91358,22.290123,2.25425,0.0,11.783951,69.237168
165,GB_UKG,2020-06-14,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,76.0,11.0,24473.0,4405.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.876543,12.135802,21.283951,1.27,0.0,12.555556,75.984732
166,GB_UKG,2020-06-15,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,103.0,9.0,24576.0,4414.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,18.12963,11.91358,23.030864,4.826,0.0,12.074074,68.174743
167,GB_UKG,2020-06-16,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,106.0,10.0,24682.0,4424.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.962963,13.308642,21.537037,2.413,0.0,13.932099,82.421309
168,GB_UKG,2020-06-17,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,79.0,7.0,24761.0,4431.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.729167,11.763889,20.5,9.779,0.0,13.479167,86.539262
169,GB_UKG,2020-06-18,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,82.0,5.0,24843.0,4436.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,13.8125,12.923611,14.993056,8.509,0.0,13.090278,95.414812
170,GB_UKG,2020-06-19,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,53.0,6.0,24896.0,4442.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.013889,11.569444,16.694444,16.086667,0.0,11.673611,85.815626
171,GB_UKG,2020-06-20,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,48.0,5.0,24944.0,4447.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.851852,10.580247,20.425926,2.032,0.0,11.802469,76.921006
172,GB_UKG,2020-06-21,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,36.0,6.0,24980.0,4453.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.722222,12.074074,18.944444,6.815667,0.0,10.716049,72.172265
173,GB_UKG,2020-06-22,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,68.0,8.0,25048.0,4461.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.358025,9.277778,21.617284,0.197556,0.0,10.018519,66.295701
174,GB_UKG,2020-06-23,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,52.0,10.0,25100.0,4471.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,19.691358,13.240741,25.345679,0.0,0.0,12.777778,64.513217
175,GB_UKG,2020-06-24,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,52.0,4.0,25152.0,4475.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,22.759259,14.049383,29.561728,0.0,0.0,14.530864,60.032174
176,GB_UKG,2020-06-25,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,56.0,10.0,25208.0,4485.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,24.034722,16.798611,30.083333,0.0,0.0,14.638889,56.016416
177,GB_UKG,2020-06-26,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,68.0,4.0,25276.0,4489.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,21.680556,16.666667,26.381944,0.0,0.0,15.243056,66.956913
178,GB_UKG,2020-06-27,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,44.0,4.0,25320.0,4493.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.074074,12.734568,19.753086,4.275667,0.0,12.527778,80.505589
179,GB_UKG,2020-06-28,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,27.0,3.0,25347.0,4496.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.576389,11.125,18.465278,3.737429,0.0,8.944444,69.030345
180,GB_UKG,2020-06-29,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,56.0,3.0,25403.0,4499.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,13.5,12.41358,14.888889,0.423333,0.0,8.548611,72.140952
181,GB_UKG,2020-06-30,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,52.0,6.0,25455.0,4505.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.382716,12.783951,18.444444,0.0,0.0,11.04321,75.375629
182,GB_UKG,2020-07-01,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,50.0,1.0,25505.0,4506.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.123457,13.302469,19.641975,0.211667,0.0,12.364198,78.457895
183,GB_UKG,2020-07-02,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,55.0,5.0,25560.0,4511.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.388889,11.034722,19.638889,0.973667,0.0,11.548611,77.963652
184,GB_UKG,2020-07-03,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,39.0,4.0,25599.0,4515.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.673611,11.208333,17.194444,1.566333,0.0,11.444444,81.034796
185,GB_UKG,2020-07-04,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,23.0,4.0,25622.0,4519.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,17.486111,15.263889,19.597222,1.143,0.0,14.333333,81.782925
186,GB_UKG,2020-07-05,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,36.0,2.0,25658.0,4521.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.375,13.291667,18.673611,0.362857,0.0,9.229167,62.782463
187,GB_UKG,2020-07-06,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,54.0,5.0,25712.0,4526.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.981481,11.283951,18.753086,0.09525,0.0,8.104938,63.566657
188,GB_UKG,2020-07-07,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,60.0,4.0,25772.0,4530.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,13.708333,10.534722,15.986111,0.0,0.0,10.798611,82.691466
189,GB_UKG,2020-07-08,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,67.0,0.0,25839.0,4530.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.611111,13.659722,17.604167,7.577667,0.0,14.618056,93.873598
190,GB_UKG,2020-07-09,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,123.0,6.0,25962.0,4536.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.173611,12.743056,18.020833,7.662333,0.0,14.0,92.754498
191,GB_UKG,2020-07-10,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,44.0,1.0,26006.0,4537.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,13.861111,9.6875,17.409722,2.322286,0.0,8.284722,69.184727
192,GB_UKG,2020-07-11,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,41.0,0.0,26047.0,4537.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.263889,8.229167,19.152778,0.0,0.0,7.770833,65.161621
193,GB_UKG,2020-07-12,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,38.0,1.0,26085.0,4538.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.229167,5.784722,21.652778,0.0,0.0,7.680556,60.839644
194,GB_UKG,2020-07-13,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,79.0,1.0,26164.0,4539.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.228395,13.469136,19.030864,0.0,0.0,12.604938,79.232292
195,GB_UKG,2020-07-14,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,72.0,0.0,26236.0,4539.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.209877,13.246914,17.166667,2.54,0.0,11.401235,78.105701
196,GB_UKG,2020-07-15,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,108.0,2.0,26344.0,4541.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.783951,12.740741,16.839506,0.127,0.0,12.123457,84.197756
197,GB_UKG,2020-07-16,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,67.0,0.0,26411.0,4541.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,18.083333,14.611111,21.972222,0.15875,0.0,13.736111,75.886254
198,GB_UKG,2020-07-17,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,68.0,1.0,26479.0,4542.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,19.152778,14.125,23.333333,0.0,0.0,13.798611,71.222417
199,GB_UKG,2020-07-18,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,52.0,0.0,26531.0,4542.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,17.173611,13.888889,19.027778,0.145143,0.0,13.451389,78.823005
200,GB_UKG,2020-07-19,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,42.0,0.0,26573.0,4542.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,15.263889,10.055556,19.659722,3.882571,0.0,9.173611,67.131001
201,GB_UKG,2020-07-20,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,84.0,1.0,26657.0,4543.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,13.958333,7.034722,19.076389,0.0,0.0,7.111111,63.537525
202,GB_UKG,2020-07-21,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,79.0,1.0,26736.0,4544.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.4375,6.041667,19.6875,0.0,0.0,7.513889,63.534923
203,GB_UKG,2020-07-22,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,80.0,3.0,26816.0,4547.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.763889,10.506944,21.923611,0.0,0.0,9.673611,63.147184
204,GB_UKG,2020-07-23,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,90.0,3.0,26906.0,4550.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.715278,12.472222,20.020833,0.0,0.0,12.402778,75.735661
205,GB_UKG,2020-07-24,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,80.0,0.0,26986.0,4550.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,18.791667,15.208333,22.486111,0.217714,0.0,13.881944,73.219507
206,GB_UKG,2020-07-25,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,67.0,3.0,27053.0,4553.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,17.638889,14.166667,20.763889,0.211667,0.0,14.618056,82.512514
207,GB_UKG,2020-07-26,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,66.0,0.0,27119.0,4553.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.395833,11.847222,20.576389,3.132667,0.0,11.736111,73.988511
208,GB_UKG,2020-07-27,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,77.0,3.0,27196.0,4556.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.277778,12.5625,21.055556,1.989667,0.0,13.631944,84.362083
209,GB_UKG,2020-07-28,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,89.0,0.0,27285.0,4556.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.95679,11.734568,17.796296,2.511778,0.0,8.368056,65.192363
210,GB_UKG,2020-07-29,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,95.0,0.0,27380.0,4556.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.104167,10.736111,20.152778,0.0,0.0,9.972222,67.138143
211,GB_UKG,2020-07-30,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,84.0,0.0,27464.0,4556.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,20.125,13.784722,26.770833,0.0,0.0,11.020833,56.120474
212,GB_UKG,2020-07-31,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,81.0,1.0,27545.0,4557.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,23.256944,13.951389,32.729167,0.0,0.0,13.236111,54.143464
213,GB_UKG,2020-08-01,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,56.0,0.0,27601.0,4557.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,17.680556,13.354167,21.9375,0.0,0.0,12.493056,71.710256
214,GB_UKG,2020-08-02,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,43.0,0.0,27644.0,4557.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,16.451389,10.611111,21.659722,0.036286,0.0,9.597222,64.094893
215,GB_UKG,2020-08-03,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,91.0,0.0,27735.0,4557.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.916667,9.340278,19.701389,0.03175,0.0,8.118056,64.14292
216,GB_UKG,2020-08-04,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,101.0,2.0,27836.0,4559.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,14.791667,7.784722,19.798611,0.181429,0.0,9.881944,72.687212
217,GB_UKG,2020-08-05,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,95.0,0.0,27931.0,4559.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,19.159722,16.645833,22.465278,0.042333,0.0,14.958333,76.679712
218,GB_UKG,2020-08-06,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,115.0,0.0,28046.0,4559.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,19.481481,14.981481,23.067901,0.41275,0.0,16.259259,81.757571
219,GB_UKG,2020-08-07,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,105.0,3.0,28151.0,4562.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,22.451389,14.881944,29.416667,0.09525,0.0,15.708333,65.878464
220,GB_UKG,2020-08-08,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,74.0,1.0,28225.0,4563.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,21.930556,16.145833,27.770833,0.0,0.0,16.090278,69.66379
221,GB_UKG,2020-08-09,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,78.0,0.0,28303.0,4563.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,18.958333,14.861111,24.722222,0.0,0.0,14.826389,77.037096
222,GB_UKG,2020-08-10,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,160.0,0.0,28463.0,4563.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,21.802469,16.018519,28.623457,0.0,0.0,16.611111,72.530202
223,GB_UKG,2020-08-11,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,168.0,1.0,28631.0,4564.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,23.881944,17.097222,31.125,0.870857,0.0,17.770833,68.822665
224,GB_UKG,2020-08-12,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,137.0,0.0,28768.0,4564.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,25.111111,18.472222,32.993056,2.243667,0.0,18.166667,65.955103
225,GB_UKG,2020-08-13,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,117.0,0.0,28885.0,4564.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,19.798611,17.868056,22.0625,20.277667,0.0,17.604167,87.198422
226,GB_UKG,2020-08-14,Q48038,nuts/UKG,GB,United Kingdom,UKG,"West Midlands, England",GB,GBR,1,175.0,1.0,29060.0,4565.0,5907872,2928079,2979793,453.2,733599,700837,797731,752443,726835,780384,616256,500959,298828,211892434800,35872,151283,52.47,-2.29,13004,80.8,18.951389,16.395833,23.402778,2.328333,0.0,15.833333,82.23123
