,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
475,475,GB,2021-04-20,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2541.0,19.0,735426.0,4479595.0,128122.0,146066237.0,134.0,462553.0,1929.0,300.0,107622.0,33139742.0,350027.0,10775817.0,457649.0,43915559.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-29.0,2.0,60.0,-38.0,-34.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,8.861111,1.8,14.605556,0.0,0.0,2.744444,65.978101
476,476,GB,2021-04-21,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2709.0,24.0,1371537.0,4482304.0,128146.0,147487751.0,173.0,462726.0,1896.0,276.0,117909.0,33257651.0,416784.0,11192601.0,534693.0,44450252.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-29.0,1.0,45.0,-41.0,-33.0,11.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,6.716667,1.272222,9.822222,0.0,0.0,0.227778,63.911094
477,477,GB,2021-04-22,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2409.0,17.0,1113288.0,4484713.0,128163.0,148753910.0,122.0,462848.0,1794.0,261.0,130986.0,33388637.0,431070.0,11623671.0,562056.0,45012308.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-28.0,3.0,71.0,-40.0,-32.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,7.316667,-1.677778,14.483333,0.0,0.0,-3.316667,47.40315
478,478,GB,2021-04-23,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2020.0,23.0,725741.0,4486733.0,128186.0,149564957.0,157.0,463005.0,1752.0,243.0,135786.0,33524423.0,465015.0,12088686.0,600801.0,45613109.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-29.0,5.0,69.0,-37.0,-31.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,9.711111,1.294444,16.327778,0.0,0.0,-2.1,44.503481
479,479,GB,2021-04-24,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1564.0,8.0,500713.0,4488297.0,128194.0,150101170.0,130.0,463135.0,1676.0,240.0,148767.0,33673190.0,547636.0,12636322.0,696403.0,46309512.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-34.0,2.0,66.0,-35.0,-14.0,5.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,8.141975,3.024691,12.617284,0.0,0.0,2.95679,70.001209
480,480,GB,2021-04-25,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2119.0,15.0,1479341.0,4490416.0,128209.0,151619604.0,138.0,463273.0,1629.0,231.0,79695.0,33752885.0,260801.0,12897123.0,340496.0,46650008.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-31.0,-2.0,68.0,-37.0,-12.0,4.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,6.030864,-0.567901,11.339506,0.0,0.0,1.098765,70.915421
481,481,GB,2021-04-26,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2627.0,14.0,1045240.0,4493043.0,128223.0,152845593.0,135.0,463408.0,1652.0,227.0,90695.0,33843580.0,304688.0,13201811.0,395383.0,47045391.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-24.0,1.0,55.0,-39.0,-33.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,6.844444,-1.172222,12.183333,0.0,0.0,2.15,72.175743
482,482,GB,2021-04-27,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2177.0,16.0,734771.0,4495220.0,128239.0,153676183.0,169.0,463577.0,1575.0,214.0,116328.0,33959908.0,379265.0,13581076.0,495593.0,47540984.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-30.0,0.0,41.0,-40.0,-33.0,11.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,6.333333,3.766667,9.183333,1.524,0.0,3.855556,84.427189
483,483,GB,2021-04-28,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2499.0,16.0,1358139.0,4497719.0,128255.0,155090374.0,112.0,463689.0,1518.0,208.0,134140.0,34094048.0,462885.0,14043961.0,597025.0,48138009.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-30.0,1.0,21.0,-42.0,-33.0,11.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,5.422222,2.172222,7.916667,4.064,0.0,1.761111,77.795754
484,484,GB,2021-04-29,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2230.0,16.0,1074231.0,4499949.0,128271.0,156318604.0,103.0,463792.0,1467.0,196.0,122568.0,34216616.0,491567.0,14535528.0,614135.0,48752144.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-28.0,4.0,41.0,-40.0,-32.0,11.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,4.088889,0.116667,7.583333,1.016,0.0,0.272222,76.673315
485,485,GB,2021-04-30,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1825.0,12.0,667757.0,4501774.0,128283.0,157067397.0,114.0,463906.0,1369.0,185.0,145589.0,34362205.0,421785.0,14957313.0,567374.0,49319518.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-26.0,8.0,46.0,-36.0,-31.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,4.191358,-0.08642,7.648148,1.3716,0.0,1.277778,81.591429
486,486,GB,2021-05-01,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1431.0,9.0,484465.0,4503205.0,128292.0,157586281.0,102.0,464008.0,1290.0,188.0,143175.0,34505380.0,372304.0,15329617.0,515479.0,49834997.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-31.0,3.0,44.0,-35.0,-15.0,5.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,4.0,-1.111111,8.381944,0.544286,0.0,-0.236111,74.087443
487,487,GB,2021-05-02,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1521.0,14.0,834751.0,4504726.0,128306.0,158456462.0,120.0,464128.0,1288.0,196.0,89924.0,34595304.0,172891.0,15502508.0,262815.0,50097812.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-26.0,-2.0,71.0,-34.0,-14.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,61.11,5.734568,0.141975,10.037037,0.072571,0.0,0.67284,70.262611
488,488,GB,2021-05-03,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2084.0,9.0,1076424.0,4506810.0,128315.0,159676828.0,123.0,464251.0,1306.0,187.0,72600.0,34667904.0,127499.0,15630007.0,200099.0,50297911.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-29.0,-11.0,30.0,-58.0,-73.0,21.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,5.185185,0.5,8.62963,9.059333,0.0,3.055556,86.295044
489,489,GB,2021-05-04,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2551.0,10.0,872074.0,4509361.0,128325.0,160683484.0,103.0,464354.0,1299.0,181.0,127170.0,34795074.0,257486.0,15887493.0,384656.0,50682567.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-31.0,3.0,19.0,-41.0,-34.0,11.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,4.697531,2.123457,7.382716,14.520333,0.0,2.555556,86.332739
490,490,GB,2021-05-05,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2569.0,13.0,1207455.0,4511930.0,128338.0,161952445.0,120.0,464474.0,1243.0,182.0,139097.0,34934171.0,404226.0,16291719.0,543323.0,51225890.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-29.0,2.0,30.0,-40.0,-32.0,11.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,4.311111,0.294444,8.994444,1.100667,0.0,-1.227778,67.712658
491,491,GB,2021-05-06,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2325.0,11.0,1068411.0,4514255.0,128349.0,163187701.0,120.0,464594.0,1163.0,163.0,135470.0,35069641.0,473001.0,16764720.0,608471.0,51834361.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-27.0,6.0,45.0,-39.0,-32.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,3.12963,-2.858025,7.623457,1.820333,0.0,0.135802,81.172901
492,492,GB,2021-05-07,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1981.0,12.0,709120.0,4516236.0,128361.0,163949388.0,104.0,464698.0,1161.0,159.0,133001.0,35202642.0,465822.0,17230542.0,598823.0,52433184.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-28.0,4.0,52.0,-37.0,-29.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,5.038889,-0.45,9.805556,1.693333,0.0,1.583333,78.485415
493,493,GB,2021-05-08,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1608.0,10.0,490991.0,4517844.0,128371.0,164476624.0,111.0,464809.0,1141.0,151.0,169027.0,35371669.0,438837.0,17669379.0,607864.0,53041048.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-42.0,-3.0,-18.0,-46.0,-16.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,5.994444,0.161111,11.8,1.608667,0.0,4.522222,90.354772
494,494,GB,2021-05-09,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2307.0,9.0,1323041.0,4520151.0,128380.0,165834737.0,103.0,464912.0,1122.0,144.0,100626.0,35472295.0,187171.0,17856550.0,287797.0,53328845.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-30.0,-3.0,57.0,-36.0,-11.0,4.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,11.688889,8.488889,14.533333,6.50875,0.0,7.833333,77.67584
495,495,GB,2021-05-10,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2808.0,10.0,965959.0,4522959.0,128390.0,166963960.0,105.0,465017.0,1133.0,149.0,115053.0,35587348.0,231835.0,18088385.0,346888.0,53675733.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-26.0,1.0,41.0,-39.0,-32.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,10.294444,6.966667,13.75,1.185333,0.0,6.911111,79.903633
496,496,GB,2021-05-11,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2328.0,15.0,715994.0,4525287.0,128405.0,167772892.0,109.0,465126.0,1110.0,138.0,135113.0,35722461.0,350147.0,18438532.0,485260.0,54160993.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-27.0,2.0,46.0,-39.0,-31.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,8.894444,4.394444,14.155556,1.524,0.0,5.233333,78.137513
497,497,GB,2021-05-12,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2334.0,12.0,1205267.0,4527621.0,128417.0,169026815.0,122.0,465248.0,1073.0,136.0,184210.0,35906671.0,452437.0,18890969.0,636647.0,54797640.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-25.0,5.0,42.0,-39.0,-31.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,8.894444,3.638889,13.216667,4.717143,0.0,5.644444,80.307977
498,498,GB,2021-05-13,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2182.0,7.0,1028069.0,4529803.0,128424.0,167730656.0,103.0,465351.0,1006.0,129.0,209284.0,36115955.0,428041.0,19319010.0,637325.0,55434965.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-29.0,3.0,32.0,-41.0,-32.0,11.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,8.5,3.472222,13.272222,0.635,0.0,6.205556,85.538746
499,499,GB,2021-05-14,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1936.0,6.0,700921.0,4531739.0,128430.0,168513150.0,97.0,465448.0,982.0,124.0,220068.0,36336023.0,393402.0,19712412.0,613470.0,56048435.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-27.0,6.0,45.0,-37.0,-30.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,7.588889,5.311111,10.472222,1.185333,0.0,4.916667,83.31684
500,500,GB,2021-05-15,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1626.0,8.0,482909.0,4533365.0,128438.0,169026475.0,91.0,465539.0,972.0,121.0,237331.0,36573354.0,391246.0,20103658.0,628577.0,56677012.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-34.0,2.0,16.0,-38.0,-15.0,6.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,8.616667,6.233333,11.005556,0.181429,0.0,5.461111,80.841636
501,501,GB,2021-05-16,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1922.0,9.0,1111768.0,4535287.0,128447.0,170176278.0,81.0,465620.0,947.0,123.0,131318.0,36704672.0,183745.0,20287403.0,315063.0,56992075.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-32.0,-2.0,30.0,-39.0,-10.0,5.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,59.72,9.339506,7.41358,12.407407,4.953,0.0,7.049383,85.797701
502,502,GB,2021-05-17,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2858.0,9.0,1005482.0,4538145.0,128456.0,171430196.0,102.0,465722.0,949.0,125.0,106733.0,36811405.0,259049.0,20546452.0,365782.0,57357857.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-17.0,1.0,40.0,-35.0,-30.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,8.75,5.527778,12.494444,3.979333,0.0,6.144444,83.884567
503,503,GB,2021-05-18,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2812.0,6.0,752844.0,4540957.0,128462.0,172289797.0,128.0,465850.0,904.0,124.0,174100.0,36985505.0,324001.0,20870453.0,498101.0,57855958.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-20.0,3.0,49.0,-36.0,-30.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,9.127778,3.377778,14.122222,4.41325,0.0,4.666667,73.898015
