,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
134,134,GB_SCT,2020-05-14,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,211.0,35.0,5213.0,15812.0,2158.0,149002.0,27.0,5608.0,1100.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,79.63,4.777778,0.206349,8.230159,0.169333,0.0,1.825397,81.991812
135,135,GB_SCT,2020-05-15,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,151.0,26.0,6519.0,15963.0,2184.0,155521.0,31.0,5639.0,1066.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,79.63,4.743056,2.1875,7.25,0.870857,0.0,1.826389,82.559733
136,136,GB_SCT,2020-05-16,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,103.0,29.0,4721.0,16066.0,2213.0,160242.0,18.0,5657.0,1011.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,79.63,6.349206,3.642857,9.777778,0.889,0.0,3.230159,81.375506
137,137,GB_SCT,2020-05-17,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,93.0,26.0,3475.0,16159.0,2239.0,163717.0,9.0,5666.0,1007.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,79.63,7.34127,4.380952,10.126984,0.907143,0.0,6.126984,92.519589
138,138,GB_SCT,2020-05-18,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,141.0,23.0,4559.0,16300.0,2262.0,168276.0,27.0,5693.0,1005.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,9.301587,7.277778,11.595238,3.937,0.0,6.150794,81.613627
139,139,GB_SCT,2020-05-19,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,182.0,28.0,6352.0,16482.0,2290.0,174628.0,13.0,5706.0,969.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,40425000.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,9.736111,6.645833,12.479167,0.47625,0.0,7.729167,87.959507
140,140,GB_SCT,2020-05-20,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,121.0,22.0,6518.0,16603.0,2312.0,181092.0,18.0,5724.0,943.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,13.097222,8.076389,17.784722,0.03175,0.0,8.131944,72.249213
141,141,GB_SCT,2020-05-21,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,111.0,24.0,5742.0,16714.0,2336.0,186834.0,13.0,5737.0,909.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,9.1875,4.979167,12.458333,0.127,0.0,4.75,74.051213
142,142,GB_SCT,2020-05-22,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,91.0,17.0,5406.0,16805.0,2353.0,192183.0,16.0,5753.0,874.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,7.833333,5.819444,10.270833,2.612571,0.0,5.513889,86.183213
143,143,GB_SCT,2020-05-23,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,50.0,11.0,4111.0,16855.0,2364.0,196294.0,14.0,5767.0,841.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,6.3125,4.263889,7.986111,11.792857,0.0,4.388889,88.0938
144,144,GB_SCT,2020-05-24,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,53.0,8.0,4742.0,16908.0,2372.0,201036.0,8.0,5775.0,845.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,8.006944,5.090278,9.881944,10.522857,0.0,6.238095,85.949377
145,145,GB_SCT,2020-05-25,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,96.0,14.0,4425.0,17004.0,2386.0,205461.0,13.0,5788.0,849.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,9.680556,5.631944,13.0625,0.127,0.0,5.875,78.54301
146,146,GB_SCT,2020-05-26,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,478.0,14.0,5178.0,17482.0,2400.0,210639.0,14.0,5802.0,833.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,8.5,4.465278,11.972222,0.0,0.0,3.784722,73.292667
147,147,GB_SCT,2020-05-27,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,66.0,16.0,5000.0,17548.0,2416.0,215639.0,11.0,5813.0,810.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,9.118056,4.0625,13.993056,0.0,0.0,3.180556,66.847931
148,148,GB_SCT,2020-05-28,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,55.0,16.0,5472.0,17603.0,2432.0,221111.0,6.0,5819.0,797.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,79.63,13.145833,8.3125,17.5625,0.4572,0.0,8.944444,76.217855
149,149,GB_SCT,2020-05-29,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,30.0,11.0,4325.0,17633.0,2443.0,225436.0,10.0,5829.0,769.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,24640000.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,15.576389,9.895833,21.069444,0.03175,0.0,9.256944,66.441199
150,150,GB_SCT,2020-05-30,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,40.0,6.0,3229.0,17673.0,2449.0,228665.0,4.0,5833.0,736.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,14.784722,8.715278,19.847222,0.0,0.0,6.347222,57.28085
151,151,GB_SCT,2020-05-31,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,23.0,6.0,2729.0,17696.0,2455.0,231394.0,10.0,5843.0,733.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,13.305556,6.361111,18.604167,0.0,0.0,3.048611,50.434681
152,152,GB_SCT,2020-06-01,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,38.0,3.0,4406.0,17734.0,2458.0,235763.0,7.0,5850.0,736.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,14.298611,7.354167,19.368056,0.0,0.0,5.256944,54.660075
153,153,GB_SCT,2020-06-02,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,46.0,6.0,4791.0,17780.0,2464.0,240591.0,5.0,5855.0,714.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,10.430556,5.5,13.256944,0.798286,0.0,7.381944,81.655105
154,154,GB_SCT,2020-06-03,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,34.0,8.0,5202.0,17814.0,2472.0,245793.0,7.0,5862.0,708.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,6.611111,4.277778,9.092593,1.382889,0.0,2.148148,74.541671
155,155,GB_SCT,2020-06-04,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,35.0,1.0,5526.0,17849.0,2473.0,251319.0,6.0,5868.0,691.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,5.802469,3.759259,7.969136,0.725714,0.0,3.740741,86.976456
156,156,GB_SCT,2020-06-05,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,24.0,9.0,4974.0,17873.0,2482.0,256293.0,10.0,5878.0,682.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,3.826389,1.527778,6.555556,2.177143,0.0,1.979167,88.377312
157,157,GB_SCT,2020-06-06,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,22.0,3.0,3944.0,17895.0,2485.0,260237.0,6.0,5884.0,652.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,6.965278,3.625,9.319444,9.579429,0.0,6.240741,88.937836
158,158,GB_SCT,2020-06-07,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,17.0,7.0,3425.0,17912.0,2492.0,263662.0,6.0,5890.0,652.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,380000.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,72.22,5.638889,2.430556,7.541667,1.23825,0.0,2.902778,83.279508
159,159,GB_SCT,2020-06-08,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,18.0,6.0,4562.0,17930.0,2498.0,268224.0,3.0,5893.0,660.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,5.75,-0.041667,10.694444,0.03175,0.0,0.736111,70.721089
160,160,GB_SCT,2020-06-09,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,27.0,1.0,4747.0,17957.0,2499.0,272971.0,5.0,5898.0,647.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,7.04321,4.802469,9.425926,0.127,0.0,3.604938,79.532242
161,161,GB_SCT,2020-06-10,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,29.0,5.0,5673.0,17986.0,2504.0,278644.0,7.0,5905.0,628.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,7.104167,4.805556,9.152778,2.866571,0.0,5.840278,91.904822
162,162,GB_SCT,2020-06-11,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,22.0,2.0,5377.0,18008.0,2506.0,284021.0,7.0,5912.0,610.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,13860000.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,7.347222,4.486111,10.465278,0.435429,0.0,4.201389,80.957445
163,163,GB_SCT,2020-06-12,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,30.0,2.0,5736.0,18038.0,2508.0,289757.0,3.0,5915.0,590.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,10.520833,6.361111,15.020833,0.0,0.0,5.75,73.156418
164,164,GB_SCT,2020-06-13,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,22.0,3.0,4417.0,18060.0,2511.0,294174.0,4.0,5919.0,582.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,12.513889,8.694444,16.597222,0.181429,0.0,10.298611,86.897636
165,165,GB_SCT,2020-06-14,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,13.0,4.0,3976.0,18073.0,2515.0,298150.0,6.0,5925.0,575.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,14.458333,10.506944,18.708333,0.338667,0.0,10.979167,79.946447
166,166,GB_SCT,2020-06-15,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,21.0,3.0,4735.0,18094.0,2518.0,302885.0,6.0,5931.0,578.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,14.027778,12.243056,16.215278,0.889,0.0,12.479167,90.534847
167,167,GB_SCT,2020-06-16,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,17.0,6.0,5033.0,18111.0,2524.0,307918.0,5.0,5936.0,567.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,324000000.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,13.3125,11.6875,15.763889,4.92125,0.0,11.958333,91.630416
168,168,GB_SCT,2020-06-17,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,33.0,3.0,5253.0,18144.0,2527.0,313171.0,5.0,5941.0,552.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,12.925926,11.296296,15.339506,4.064,0.0,11.037037,88.42651
169,169,GB_SCT,2020-06-18,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,14.0,3.0,4653.0,18158.0,2530.0,317824.0,2.0,5943.0,544.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,14.111111,10.364198,17.975309,0.874889,0.0,9.506173,73.988563
170,170,GB_SCT,2020-06-19,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,24.0,0.0,4558.0,18182.0,2530.0,322382.0,4.0,5947.0,518.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,11.854167,9.083333,15.020833,0.0,0.0,9.458333,85.581037
171,171,GB_SCT,2020-06-20,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,6.0,3.0,3813.0,18188.0,2533.0,326195.0,2.0,5949.0,511.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,11.979167,8.222222,15.986111,1.197429,0.0,7.111111,72.475325
172,172,GB_SCT,2020-06-21,ChIJn6HyA8TiYUgRFAfDCdj6wec,Q22,nuts/UKM,GB,United Kingdom,SCT,Scotland,GB,GBR,1,9.0,2.0,3416.0,18197.0,2535.0,329611.0,1.0,5950.0,518.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5454238,2656113,2798125,69.9,579007,572323,733337,715398,685929,792656,640452,468433,266703,212965349800,39176,58446,57.0,-5.0,78782,79.3,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,77.78,10.256944,7.361111,13.354167,1.524,0.0,7.743056,85.240543
