location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
LV,2020-01-01,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.756944,-0.465278,3.756944,0.0,,-0.527778,84.858739
LV,2020-01-02,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.854167,1.8125,4.951389,0.0,,1.9375,87.3161
LV,2020-01-03,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.194444,0.993056,3.222222,0.0,,1.090278,92.439462
LV,2020-01-04,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.284722,1.111111,3.340278,0.0,,0.173611,86.03086
LV,2020-01-05,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.479167,-2.756944,1.083333,0.0,,-3.972222,77.617575
LV,2020-01-06,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.715278,-1.145833,1.652778,0.0,,0.097222,95.646252
LV,2020-01-07,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.083333,1.763889,2.423611,0.0,,1.6875,97.236529
LV,2020-01-08,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.652778,1.486111,5.152778,0.0,,1.625,92.991359
LV,2020-01-09,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.222222,1.833333,5.118056,0.0,,1.395833,87.819903
LV,2020-01-10,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.567901,1.524691,3.666667,0.0,,2.259259,97.830615
LV,2020-01-11,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.283951,0.246914,2.32716,0.0,,-0.098765,90.549109
LV,2020-01-12,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.493827,2.265432,4.32716,0.0,,2.209877,91.328799
LV,2020-01-13,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.41358,2.12963,4.481481,0.0,,2.265432,92.21312
LV,2020-01-14,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.450617,0.777778,3.808642,0.0,,1.246914,91.774558
LV,2020-01-15,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.981481,3.623457,6.938272,0.0,,2.993827,87.056904
LV,2020-01-16,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.783951,4.685185,6.888889,0.0,,2.882716,81.665997
LV,2020-01-17,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.197531,-0.283951,5.148148,0.0,,1.092593,86.084579
LV,2020-01-18,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.919753,-0.901235,3.216049,0.0,,-0.469136,90.501983
LV,2020-01-19,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.382716,2.160494,4.438272,0.0,,1.604938,88.199619
LV,2020-01-20,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.969136,0.796296,4.530864,0.0,,0.746914,85.334025
LV,2020-01-21,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.111111,3.419753,6.432099,0.0,,3.722222,90.746542
LV,2020-01-22,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.691358,0.555556,4.796296,0.0,,-0.462963,79.795617
LV,2020-01-23,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.475309,-0.277778,2.58642,0.0,,-1.197531,82.420319
LV,2020-01-24,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.08642,3.240741,5.814815,0.0,,4.104938,93.400383
LV,2020-01-25,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.006173,-0.006173,4.901235,0.0,,0.660494,84.627363
LV,2020-01-26,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.685185,0.04321,4.493827,0.0,,1.944444,94.881514
LV,2020-01-27,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.462963,1.777778,3.308642,0.0,,2.141975,97.746609
LV,2020-01-28,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.290123,-0.376543,1.598765,0.0,,-0.351852,95.473265
LV,2020-01-29,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.876543,0.518519,3.067901,0.0,,1.314815,96.078467
LV,2020-01-30,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.555556,0.419753,3.006173,0.0,,1.037037,96.379432
LV,2020-01-31,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,1.697531,0.993827,2.271605,0.0,,1.240741,96.800244
LV,2020-02-01,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,3.87037,1.993827,6.777778,0.0,,3.364198,96.517903
LV,2020-02-02,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,4.765432,2.179012,6.820988,0.0,,3.388889,90.825133
LV,2020-02-03,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,1.654321,-0.049383,2.808642,0.0,,-0.54321,85.398244
LV,2020-02-04,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,-1.901235,-4.691358,0.58642,0.0,,-5.709877,75.338392
LV,2020-02-05,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,-2.41358,-7.567901,0.95679,0.0,,-5.296296,80.60744
LV,2020-02-06,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,-0.753086,-4.234568,2.462963,0.0,,-5.62963,69.687778
LV,2020-02-07,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,-2.314815,-5.098765,-0.074074,0.0,,-7.253086,68.950948
LV,2020-02-08,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,1.654321,0.018519,2.567901,0.0,,1.0,95.440293
LV,2020-02-09,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,2.12963,0.185185,3.950617,0.0,,-0.555556,82.46454
LV,2020-02-10,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,3.41358,1.049383,5.425926,0.0,,1.123457,84.995829
LV,2020-02-11,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,2.679012,1.265432,4.111111,0.0,,0.777778,87.355995
LV,2020-02-12,ChIJ_ZqKe2cw6UYREPzyaM3PAAA,Q211,country/LVA,LV,Latvia,LV,LVA,0,0,0,,0,0,,,,,,,,1919968,884909,1035059,607846,1304943,633820,30.4,0.819,204389,189618,210869,266944,258763,270667,240208,170997,107513,34398215400,17818,0.724,72594,57.0,25.0,64490,60137,3278,75.1,37.0,5.0,3.3,228.584,85.367,41.3,21.9,4.7517,3.1905,930.352356,390.632446,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.78,2.012346,0.746914,3.648148,0.0,,0.790123,91.658772
